Id,SalePrice
2734,135950.5339683345
2735,141635.29311666355
2736,141465.3145132128
2737,127150.90073017868
2738,141124.66835820331
2739,156582.22654289822
2740,137343.55921781374
2741,147340.13515475456
2742,155251.32979834912
2743,161340.96579025325
2744,163775.37358111734
2745,144033.089815077
2746,139867.7877919129
2747,156986.99811552616
2748,142802.67255173932
2749,136119.85759462565
2750,130087.20647272402
2751,142043.9094038546
2752,177445.8169463264
2753,151493.90365983272
2754,181116.89439114733
2755,142865.95272066793
2756,103461.55221932217
2757,82392.39413070939
2758,103264.88982354393
2759,158058.82280667307
2760,127921.05369095968
2761,143542.5913752833
2762,141368.69028969744
2763,186818.7603826889
2764,152293.85602912577
2765,243308.63128844398
2766,132490.4197994472
2767,101263.88427458702
2768,133728.38916056743
2769,134251.18503301844
2770,141670.57270908754
2771,112542.34327883307
2772,121613.81205458174
2773,172478.6387126901
2774,146702.03743618543
2775,124002.54570755473
2776,146915.27870247164
2777,155583.33528716405
2778,110403.85972724344
2779,133155.23567233453
2780,104058.77672508561
2781,101712.21255053989
2782,108519.22627620802
2783,105383.87124947584
2784,129502.35902459275
2785,146185.4673884653
2786,81388.66287879676
2787,136312.8814219365
2788,89189.59615498182
2789,168877.33759548792
2790,106461.29833788578
2791,115349.4807348696
2792,72697.34227337419
2793,137902.06237487384
2794,110623.55168279605
2795,133431.62423782685
2796,109495.91136214777
2797,200423.89812438263
2798,119952.60157958412
2799,112932.0342643688
2800,82880.35419372181
2801,113903.09575630764
2802,133740.83350043336
2803,166479.683444509
2804,131932.5468211049
2805,107387.18021376537
2806,90733.24640061475
2807,173229.9989565586
2808,149117.89423747538
2809,133225.4481298067
2810,132192.72085230437
2811,161533.6507405221
2812,165567.7390459734
2813,159954.1004354225
2814,159567.25737271507
2815,121320.54066874878
2816,209068.76365285367
2817,159137.60370607837
2818,135622.46095462737
2819,168361.90430981276
2820,144449.17144780693
2821,113501.84351667485
2822,178779.0362315136
2823,282401.478107556
2824,166481.51046959026
2825,148476.43829083812
2826,135187.88754658375
2827,141515.18742656842
2828,205345.805801232
2829,211070.4106142635
2830,205780.09388921288
2831,170499.90075816965
2832,229919.68200427096
2833,262569.8972543581
2834,204098.5124743082
2835,206075.5932669349
2836,185332.58733812105
2837,165822.1243366553
2838,155606.73948906295
2839,175248.25617541213
2840,194755.2673615601
2841,197300.28025820735
2842,220752.73352683216
2843,151812.17763061728
2844,179405.20351193432
2845,131188.10816665093
2846,199997.36558120663
2847,205053.66787887976
2848,201834.3119616083
2849,193224.26945327775
2850,250893.38638931536
2851,200030.75302165552
2852,221887.350562453
2853,223699.43771620016
2854,145502.44221568864
2855,195263.9960275312
2856,190335.62407174555
2857,185448.83734946177
2858,196055.12634266724
2859,113361.94540737302
2860,136482.98049043963
2861,130344.0559634409
2862,175812.53646203084
2863,133867.01827201498
2864,232188.48724097712
2865,141937.43304266446
2866,137162.79933671487
2867,108858.7653433319
2868,106388.55584459535
2869,107316.49393354847
2870,124099.90791690814
2871,91049.69982482596
2872,64461.230558603
2873,106485.75546027234
2874,156071.54477132577
2875,123453.31821558315
2876,155289.24463608745
2877,152812.24988891606
2878,157250.03076380814
2879,141728.02402594805
2880,116068.76271147844
2881,147690.91424657832
2882,184189.56254188236
2883,189289.19679921962
2884,190797.62621573333
2885,184798.91066499325
2886,223983.48840064948
2887,110929.30504716422
2888,147138.6722060064
2889,73300.92016101809
2890,92967.88085339202
2891,140549.15578001304
2892,56984.56836282618
2893,83577.37984151936
2894,64452.83650921457
2895,297511.08485841146
2896,256059.25831053717
2897,204676.95016527927
2898,145066.70904999485
2899,195681.25959835327
2900,158329.80141189892
2901,196865.78119915284
2902,173890.42657115092
2903,281734.67539201444
2904,293583.2727055848
2905,76247.11671431227
2906,184705.4982077711
2907,115884.17657021356
2908,131328.02334218306
2909,149798.0687005778
2910,87620.82334274203
2911,91554.06753853074
2912,156199.71628542783
2913,85770.26334199373
2914,89625.05700139709
2915,96012.1247212254
2916,88996.49897370725
2917,168615.76582630374
2918,124417.16138360086
2919,212020.29073422708
